audit_date,data_as_of_date,live_verified_at,article_id,current_url,normalized_url,title,source_file,source_of_truth,tracked_in_git,content_source_type,build_managed,deployment_only,live_status,live_final_url,canonical_live,canonical_local,indexability_live,x_robots_tag,robots_meta,robots_txt_allowed,sitemap_status,internal_link_status,blog_index_status,metadata_registry_status,article_cluster,primary_intent,primary_query_family,secondary_query_family,query_family_evidence,product_cluster,recent_gsc_source,recent_clicks,recent_impressions,recent_ctr,recent_position,long_gsc_source,long_clicks,long_impressions,long_ctr,long_position,page_query_data_available,seo_opportunity_score,available_weight_percentage,seo_score_confidence,hypothesis_sales_potential,sales_evidence_type,sales_confidence,lifecycle_status,compliance_gate,seo_action,sales_action,cannibalization_cluster,cannibalization_confidence,proposed_winner,redirect_candidate_destination,backlink_data_available,retirement_confidence,stale_commercial_issue,commercial_value_type,current_blog_to_product_funnel,content_quality_flags,structured_data_status,structured_data_errors,priority,last_major_change_date,lock_status,next_review_date,manual_review_required,notes
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,Darjeeling vs English Breakfast Tea | NutriThrive,site/blog/darjeeling-tea-vs-english-breakfast-comparison-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,DARJEELING,COMPARISON,Darjeeling vs English Breakfast Tea | NutriThrive,DATA UNAVAILABLE,URL_TITLE_INFERENCE,DARJEELING,DATA UNAVAILABLE,,,,,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,23.0,0.0,6.0,NO,7.9,65%,MEDIUM,7.5,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,diwali-gift-guide-curry-leaves-tea-australia,https://nutrithrive.com.au/blog/diwali-gift-guide-curry-leaves-tea-australia,https://nutrithrive.com.au/blog/diwali-gift-guide-curry-leaves-tea-australia,Diwali Gift Ideas: Curry Leaves & Tea,site/blog/diwali-gift-guide-curry-leaves-tea-australia.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/diwali-gift-guide-curry-leaves-tea-australia,https://nutrithrive.com.au/blog/diwali-gift-guide-curry-leaves-tea-australia,https://nutrithrive.com.au/blog/diwali-gift-guide-curry-leaves-tea-australia,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,CURRY,COMMERCIAL_RESEARCH,Diwali Gift Ideas: Curry Leaves & Tea,DATA UNAVAILABLE,URL_TITLE_INFERENCE,CURRY,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.8,45%,LOW,7.6,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,dried-curry-leaves-australia-guide,https://nutrithrive.com.au/blog/dried-curry-leaves-australia-guide,https://nutrithrive.com.au/blog/dried-curry-leaves-australia-guide,"Dried Curry Leaves Australia: Buy, Store & Use Guide (2026)",site/blog/dried-curry-leaves-australia-guide.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/dried-curry-leaves-australia-guide,https://nutrithrive.com.au/blog/dried-curry-leaves-australia-guide,https://nutrithrive.com.au/blog/dried-curry-leaves-australia-guide,YES,,"index, follow",YES,PRESENT,22 incoming internal links,PRESENT,PRESENT,CURRY,COMMERCIAL_RESEARCH,"Dried Curry Leaves Australia: Buy, Store & Use Guide (2026)",DATA UNAVAILABLE,URL_TITLE_INFERENCE,CURRY,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,fathers-day-gift-under-40,https://nutrithrive.com.au/blog/fathers-day-gift-under-40,https://nutrithrive.com.au/products/gift-pack,Page moved | NutriThrive,site/blog/fathers-day-gift-under-40.html,tracked_content,YES,tracked HTML content,YES,NO,301,https://nutrithrive.com.au/products/gift-pack,https://nutrithrive.com.au/products/gift-pack,https://nutrithrive.com.au/products/gift-pack,NO,,"index, follow",YES,ABSENT,0 incoming internal links,ABSENT,PRESENT,COMBO_GIFT,INFORMATIONAL,Page moved | NutriThrive,DATA UNAVAILABLE,URL_TITLE_INFERENCE,COMBO_GIFT,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.0,45%,LOW,6.7,INTENT_HYPOTHESIS_ONLY,LOW,CONSOLIDATE,CLEAR,Preserve redirect; do not index source,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,https://nutrithrive.com.au/products/gift-pack,https://nutrithrive.com.au/products/gift-pack,NO,INSUFFICIENT_BACKLINK_DATA,,,WEAK,,MISSING,,P3,UNKNOWN,LOCKED,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,fibre-deficiency-australia-bowel-cancer-risk-2026,https://nutrithrive.com.au/blog/fibre-deficiency-australia-bowel-cancer-risk-2026,https://nutrithrive.com.au/blog/fibre-deficiency-australia-bowel-cancer-risk-2026,Fibre Deficiency in Australia: The Cancer Risk Most People,site/blog/fibre-deficiency-australia-bowel-cancer-risk-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/fibre-deficiency-australia-bowel-cancer-risk-2026,https://nutrithrive.com.au/blog/fibre-deficiency-australia-bowel-cancer-risk-2026,https://nutrithrive.com.au/blog/fibre-deficiency-australia-bowel-cancer-risk-2026,YES,,"index, follow",YES,PRESENT,10 incoming internal links,PRESENT,PRESENT,GENERAL,BROAD_WEAK_ALIGNMENT,Fibre Deficiency in Australia: The Cancer Risk Most People,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.0,45%,LOW,4.0,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,"Fresh vs Dried Curry Leaves: Taste, Use & Storage",site/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,YES,,"index, follow",YES,PRESENT,15 incoming internal links,PRESENT,PRESENT,CURRY,COMPARISON,"Fresh vs Dried Curry Leaves: Taste, Use & Storage",DATA UNAVAILABLE,URL_TITLE_INFERENCE,CURRY,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,5.0,0.0,4.8,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,9.0,0.0,3.44,NO,6.2,65%,MEDIUM,7.6,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,glp-1-ozempic-nutrition-gaps-what-to-eat-2026,https://nutrithrive.com.au/blog/glp-1-ozempic-nutrition-gaps-what-to-eat-2026,https://nutrithrive.com.au/blog/glp-1-ozempic-nutrition-gaps-what-to-eat-2026,GLP-1 / Ozempic: Closing the Nutrition Gaps,site/blog/glp-1-ozempic-nutrition-gaps-what-to-eat-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/glp-1-ozempic-nutrition-gaps-what-to-eat-2026,https://nutrithrive.com.au/blog/glp-1-ozempic-nutrition-gaps-what-to-eat-2026,https://nutrithrive.com.au/blog/glp-1-ozempic-nutrition-gaps-what-to-eat-2026,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,GLP-1 / Ozempic: Closing the Nutrition Gaps,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,11.0,0.0,11.91,DATA UNAVAILABLE,,,,,NO,5.8,65%,MEDIUM,4.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,Grow a Moringa Tree in Australia: Pots & Climate Guide,site/blog/grow-moringa-tree-australia.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,MORINGA,COMMERCIAL_RESEARCH,Grow a Moringa Tree in Australia: Pots & Climate Guide,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),4.0,227.0,0.0176,8.66,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),1.0,67.0,0.0149,7.58,NO,7.8,65%,MEDIUM,8.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,gut-brain-connection-digestion-mood-mental-health-2026,https://nutrithrive.com.au/blog/gut-brain-connection-digestion-mood-mental-health-2026,https://nutrithrive.com.au/blog/gut-brain-connection-digestion-mood-mental-health-2026,The Gut-Brain Connection. Why Your Digestion Affects Your,site/blog/gut-brain-connection-digestion-mood-mental-health-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/gut-brain-connection-digestion-mood-mental-health-2026,https://nutrithrive.com.au/blog/gut-brain-connection-digestion-mood-mental-health-2026,https://nutrithrive.com.au/blog/gut-brain-connection-digestion-mood-mental-health-2026,YES,,"index, follow",YES,PRESENT,8 incoming internal links,PRESENT,PRESENT,GENERAL,BROAD_WEAK_ALIGNMENT,The Gut-Brain Connection. Why Your Digestion Affects Your,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.2,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,high-protein-moringa-recipes-australia-2026,https://nutrithrive.com.au/blog/high-protein-moringa-recipes-australia-2026,https://nutrithrive.com.au/blog/high-protein-moringa-recipes-australia-2026,10 High-Protein Moringa Recipes,site/blog/high-protein-moringa-recipes-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/high-protein-moringa-recipes-australia-2026,https://nutrithrive.com.au/blog/high-protein-moringa-recipes-australia-2026,https://nutrithrive.com.au/blog/high-protein-moringa-recipes-australia-2026,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,10 High-Protein Moringa Recipes,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-long-does-moringa-powder-last-storage-shelf-life-2026,https://nutrithrive.com.au/blog/how-long-does-moringa-powder-last-storage-shelf-life-2026,https://nutrithrive.com.au/blog/how-long-does-moringa-powder-last-storage-shelf-life-2026,Does Moringa Powder Expire? Shelf Life in Australia,site/blog/how-long-does-moringa-powder-last-storage-shelf-life-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-long-does-moringa-powder-last-storage-shelf-life-2026,https://nutrithrive.com.au/blog/how-long-does-moringa-powder-last-storage-shelf-life-2026,https://nutrithrive.com.au/blog/how-long-does-moringa-powder-last-storage-shelf-life-2026,YES,,"index, follow",YES,PRESENT,19 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Does Moringa Powder Expire? Shelf Life in Australia,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),5.0,868.0,0.0058,4.35,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,2.0,0.0,3.0,NO,8.8,65%,MEDIUM,8.4,INTENT_HYPOTHESIS_ONLY,LOW,PROTECT,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P1,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026,https://nutrithrive.com.au/blog/how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026,https://nutrithrive.com.au/blog/how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026,How Much Caffeine in Darjeeling Tea vs Coffee (Australia),site/blog/how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026,https://nutrithrive.com.au/blog/how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026,https://nutrithrive.com.au/blog/how-much-caffeine-in-darjeeling-tea-vs-coffee-green-tea-2026,YES,,"index, follow",YES,PRESENT,28 incoming internal links,PRESENT,PRESENT,DARJEELING,COMPARISON,How Much Caffeine in Darjeeling Tea vs Coffee (Australia),DATA UNAVAILABLE,URL_TITLE_INFERENCE,DARJEELING,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,10.0,0.0,5.1,DATA UNAVAILABLE,,,,,NO,7.7,65%,MEDIUM,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-much-caffeine-safe-per-day-australia-fsanz-2026,https://nutrithrive.com.au/blog/how-much-caffeine-safe-per-day-australia-fsanz-2026,https://nutrithrive.com.au/blog/how-much-caffeine-safe-per-day-australia-fsanz-2026,How Much Caffeine Per Day in Australia? FSANZ Guide,site/blog/how-much-caffeine-safe-per-day-australia-fsanz-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-much-caffeine-safe-per-day-australia-fsanz-2026,https://nutrithrive.com.au/blog/how-much-caffeine-safe-per-day-australia-fsanz-2026,https://nutrithrive.com.au/blog/how-much-caffeine-safe-per-day-australia-fsanz-2026,YES,,"index, follow",YES,PRESENT,8 incoming internal links,PRESENT,PRESENT,NONE,COMPARISON,How Much Caffeine Per Day in Australia? FSANZ Guide,DATA UNAVAILABLE,URL_TITLE_INFERENCE,NONE,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,20.0,0.0,23.9,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,9.0,0.0,34.67,NO,5.5,65%,MEDIUM,4.3,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-much-protein-australian-women-need-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-protein-australian-women-need-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-protein-australian-women-need-honest-guide-2026,How Much Protein Do Australian Women Actually Need?,site/blog/how-much-protein-australian-women-need-honest-guide-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-much-protein-australian-women-need-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-protein-australian-women-need-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-protein-australian-women-need-honest-guide-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,How Much Protein Do Australian Women Actually Need?,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.5,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-much-water-per-day-australians-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-water-per-day-australians-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-water-per-day-australians-honest-guide-2026,How Much Water Should You Actually Drink Per Day?,site/blog/how-much-water-per-day-australians-honest-guide-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-much-water-per-day-australians-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-water-per-day-australians-honest-guide-2026,https://nutrithrive.com.au/blog/how-much-water-per-day-australians-honest-guide-2026,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,GENERAL,BROAD_WEAK_ALIGNMENT,How Much Water Should You Actually Drink Per Day?,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,2.0,0.0,39.5,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,1.0,0.0,67.0,NO,4.7,65%,MEDIUM,3.9,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-add-moringa-to-diet,https://nutrithrive.com.au/blog/how-to-add-moringa-to-diet,https://nutrithrive.com.au/blog/how-to-add-moringa-to-diet,"How to Use Moringa Powder Daily (Eat, Mix & Dose)",site/blog/how-to-add-moringa-to-diet.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-add-moringa-to-diet,https://nutrithrive.com.au/blog/how-to-add-moringa-to-diet,https://nutrithrive.com.au/blog/how-to-add-moringa-to-diet,YES,,"index, follow",YES,PRESENT,109 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,"How to Use Moringa Powder Daily (Eat, Mix & Dose)",DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),2.0,300.0,0.0067,28.68,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,79.0,0.0,29.97,NO,7.1,65%,MEDIUM,8.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-age-well-in-your-40s-healthy-ageing-australia-2026,https://nutrithrive.com.au/blog/how-to-age-well-in-your-40s-healthy-ageing-australia-2026,https://nutrithrive.com.au/blog/how-to-age-well-in-your-40s-healthy-ageing-australia-2026,How to Age Well in Your 40s: The Habits That Will Matter in,site/blog/how-to-age-well-in-your-40s-healthy-ageing-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-age-well-in-your-40s-healthy-ageing-australia-2026,https://nutrithrive.com.au/blog/how-to-age-well-in-your-40s-healthy-ageing-australia-2026,https://nutrithrive.com.au/blog/how-to-age-well-in-your-40s-healthy-ageing-australia-2026,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,How to Age Well in Your 40s: The Habits That Will Matter in,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.5,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-balance-hormones-naturally-food-australia-2026,https://nutrithrive.com.au/blog/how-to-balance-hormones-naturally-food-australia-2026,https://nutrithrive.com.au/blog/how-to-balance-hormones-naturally-food-australia-2026,How to Balance Hormones Naturally: Food & Evidence,site/blog/how-to-balance-hormones-naturally-food-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-balance-hormones-naturally-food-australia-2026,https://nutrithrive.com.au/blog/how-to-balance-hormones-naturally-food-australia-2026,https://nutrithrive.com.au/blog/how-to-balance-hormones-naturally-food-australia-2026,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,How to Balance Hormones Naturally: Food & Evidence,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.2,45%,LOW,4.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
