source_url,configured_destination,configured_status,source_rule_line,crawl_attempted,crawl_timestamp,crawl_result,crawl_error,HTTP_status,redirect_hops,redirect_chain,final_URL,final_status,canonical_live,robots_meta,x_robots_tag,robots_txt_allowed,sitemap_present,internal_link_usage,source_local_state,live_local_discrepancy,notes
https://nutrithrive.com.au/blog/nutri-thrive-clean-moringa-protein-2026-guide,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,301,213,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/nutri-thrive-clean-moringa-protein-2026-guide -> 200:https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/nutri-thrive-clean-moringa-protein-2026-guide.html,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,301,214,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/nutri-thrive-clean-moringa-protein-2026-guide.html -> 200:https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/journal/nutri-thrive-clean-moringa-protein-2026-guide,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,301,215,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/journal/nutri-thrive-clean-moringa-protein-2026-guide -> 200:https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/journal/nutri-thrive-clean-moringa-protein-2026-guide.html,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,301,216,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/journal/nutri-thrive-clean-moringa-protein-2026-guide.html -> 200:https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/how-to-grow-moringa-in-australia-complete-guide-2026.html,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,301,217,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/how-to-grow-moringa-in-australia-complete-guide-2026.html -> 200:https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/how-to-grow-moringa-in-australia-complete-guide-2026,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,301,218,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/how-to-grow-moringa-in-australia-complete-guide-2026 -> 200:https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/growing-moringa-australia-honest-frost-pots-2026.html,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,301,220,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/growing-moringa-australia-honest-frost-pots-2026.html -> 200:https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/growing-moringa-australia-honest-frost-pots-2026,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,301,221,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/growing-moringa-australia-honest-frost-pots-2026 -> 200:https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026.html,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,222,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026.html,200,223,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,YES,28,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-comparison-2026.html,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,224,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-comparison-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-comparison-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,225,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-comparison-2026 -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/buy-moringa-powder-melbourne-victoria-chinese-guide.html,https://nutrithrive.com.au/404.html,410,226,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/buy-moringa-powder-melbourne-victoria-chinese-guide.html,https://nutrithrive.com.au/blog/buy-moringa-powder-melbourne-victoria-chinese-guide.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/buy-moringa-powder-melbourne-victoria-chinese-guide,https://nutrithrive.com.au/404.html,410,227,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/buy-moringa-powder-melbourne-victoria-chinese-guide,https://nutrithrive.com.au/blog/buy-moringa-powder-melbourne-victoria-chinese-guide,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/top-moringa-companies-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,228,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/top-moringa-companies-australia-2026 -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/top-moringa-companies-australia-2026.html,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,229,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/top-moringa-companies-australia-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/journal/top-moringa-companies-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,230,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/journal/top-moringa-companies-australia-2026 -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-at-chemist-warehouse-australia-worth-it-2026,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,301,232,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-at-chemist-warehouse-australia-worth-it-2026 -> 200:https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,200,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-at-chemist-warehouse-australia-worth-it-2026.html,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,301,233,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-at-chemist-warehouse-australia-worth-it-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,200,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/where-to-buy-moringa-australia-chemist-warehouse-woolworths-nutrithrive-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,301,234,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/where-to-buy-moringa-australia-chemist-warehouse-woolworths-nutrithrive-2025 -> 200:https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,200,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/where-to-buy-moringa-australia-chemist-warehouse-woolworths-nutrithrive-2025.html,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,301,235,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/where-to-buy-moringa-australia-chemist-warehouse-woolworths-nutrithrive-2025.html -> 200:https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,200,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/sydney-time-guide-moringa-nutrithrive-2026,https://nutrithrive.com.au/404.html,410,238,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/sydney-time-guide-moringa-nutrithrive-2026,https://nutrithrive.com.au/blog/sydney-time-guide-moringa-nutrithrive-2026,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/sydney-time-guide-moringa-nutrithrive-2026.html,https://nutrithrive.com.au/404.html,410,239,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/sydney-time-guide-moringa-nutrithrive-2026.html,https://nutrithrive.com.au/blog/sydney-time-guide-moringa-nutrithrive-2026.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/top-20-hiking-destinations-victoria-australia-ultimate-guide-2026,https://nutrithrive.com.au/404.html,410,240,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/top-20-hiking-destinations-victoria-australia-ultimate-guide-2026,https://nutrithrive.com.au/blog/top-20-hiking-destinations-victoria-australia-ultimate-guide-2026,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/top-20-hiking-destinations-victoria-australia-ultimate-guide-2026.html,https://nutrithrive.com.au/404.html,410,241,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/top-20-hiking-destinations-victoria-australia-ultimate-guide-2026.html,https://nutrithrive.com.au/blog/top-20-hiking-destinations-victoria-australia-ultimate-guide-2026.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/melbourne-outdoor-gyms-longevity-training-2026-guide,https://nutrithrive.com.au/404.html,410,242,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/melbourne-outdoor-gyms-longevity-training-2026-guide,https://nutrithrive.com.au/blog/melbourne-outdoor-gyms-longevity-training-2026-guide,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/melbourne-outdoor-gyms-longevity-training-2026-guide.html,https://nutrithrive.com.au/404.html,410,243,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/melbourne-outdoor-gyms-longevity-training-2026-guide.html,https://nutrithrive.com.au/blog/melbourne-outdoor-gyms-longevity-training-2026-guide.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/universal-size-converter,https://nutrithrive.com.au/404.html,410,244,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/universal-size-converter,https://nutrithrive.com.au/blog/universal-size-converter,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/universal-size-converter.html,https://nutrithrive.com.au/404.html,410,245,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/universal-size-converter.html,https://nutrithrive.com.au/blog/universal-size-converter.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/natural-language-calendar-scheduler,https://nutrithrive.com.au/404.html,410,246,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/natural-language-calendar-scheduler,https://nutrithrive.com.au/blog/natural-language-calendar-scheduler,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/natural-language-calendar-scheduler.html,https://nutrithrive.com.au/404.html,410,247,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/natural-language-calendar-scheduler.html,https://nutrithrive.com.au/blog/natural-language-calendar-scheduler.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/definitive-encyclopedia-handcrafted-soap-for-sidney-2026,https://nutrithrive.com.au/404.html,410,248,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/definitive-encyclopedia-handcrafted-soap-for-sidney-2026,https://nutrithrive.com.au/blog/definitive-encyclopedia-handcrafted-soap-for-sidney-2026,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/definitive-encyclopedia-handcrafted-soap-for-sidney-2026.html,https://nutrithrive.com.au/404.html,410,249,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/definitive-encyclopedia-handcrafted-soap-for-sidney-2026.html,https://nutrithrive.com.au/blog/definitive-encyclopedia-handcrafted-soap-for-sidney-2026.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-protein-energy-bars-australia-2026-supermarket-guide,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,301,250,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/best-protein-energy-bars-australia-2026-supermarket-guide -> 200:https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,200,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-protein-energy-bars-australia-2026-supermarket-guide.html,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,301,251,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/best-protein-energy-bars-australia-2026-supermarket-guide.html -> 200:https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,200,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-which-one-actually-works-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,252,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-which-one-actually-works-better-2026 -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-which-one-actually-works-better-2026.html,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,253,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-powder-vs-capsules-which-one-actually-works-better-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/journal/moringa-powder-vs-capsules-which-one-actually-works-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,254,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/journal/moringa-powder-vs-capsules-which-one-actually-works-better-2026 -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/journal/moringa-powder-vs-capsules-which-one-actually-works-better-2026.html,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,301,256,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/journal/moringa-powder-vs-capsules-which-one-actually-works-better-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-protein-powder-australia,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,301,257,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/best-protein-powder-australia -> 200:https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-protein-powder-australia.html,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,301,258,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/best-protein-powder-australia.html -> 200:https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-vs-whey-protein-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-protein-brands-australia-seniors-over-70-2026-strength-vitality-guide,https://nutrithrive.com.au/404.html,410,259,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/best-protein-brands-australia-seniors-over-70-2026-strength-vitality-guide,https://nutrithrive.com.au/blog/best-protein-brands-australia-seniors-over-70-2026-strength-vitality-guide,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-protein-brands-australia-seniors-over-70-2026-strength-vitality-guide.html,https://nutrithrive.com.au/404.html,410,260,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/best-protein-brands-australia-seniors-over-70-2026-strength-vitality-guide.html,https://nutrithrive.com.au/blog/best-protein-brands-australia-seniors-over-70-2026-strength-vitality-guide.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/high-protein-snacks-australia-25-options-under-150-calories-2025,https://nutrithrive.com.au/404.html,410,261,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/high-protein-snacks-australia-25-options-under-150-calories-2025,https://nutrithrive.com.au/blog/high-protein-snacks-australia-25-options-under-150-calories-2025,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/high-protein-snacks-australia-25-options-under-150-calories-2025.html,https://nutrithrive.com.au/404.html,410,262,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/high-protein-snacks-australia-25-options-under-150-calories-2025.html,https://nutrithrive.com.au/blog/high-protein-snacks-australia-25-options-under-150-calories-2025.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/melbourne-body-burden-report-2026,https://nutrithrive.com.au/404.html,410,263,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/melbourne-body-burden-report-2026,https://nutrithrive.com.au/blog/melbourne-body-burden-report-2026,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/melbourne-body-burden-report-2026.html,https://nutrithrive.com.au/404.html,410,264,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/melbourne-body-burden-report-2026.html,https://nutrithrive.com.au/blog/melbourne-body-burden-report-2026.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/healthy-snack-melbourne-why-everyone-switching-to-moringa-2026,https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,301,265,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/healthy-snack-melbourne-why-everyone-switching-to-moringa-2026 -> 200:https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,200,https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/healthy-snack-melbourne-why-everyone-switching-to-moringa-2026.html,https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,301,266,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/healthy-snack-melbourne-why-everyone-switching-to-moringa-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,200,https://nutrithrive.com.au/blog/moringa-vs-coffee-melbourne-energy-hack,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
